date,co2,proxy
1986-05-03,349.9,208.59497988746224
1986-05-10,350.1,208.38813795189128
1986-05-17,350.2,208.5325981857908
1986-05-24,350.1,208.6026145204941
1986-05-31,350.1,208.55038436670623
1986-06-07,349.7,208.5726160810384
1986-06-14,349.5,208.3488577558101
1986-06-21,349.4,208.21265488305076
1986-06-28,348.9,208.10755128006426
1986-07-05,348.6,207.78761621649824
1986-07-12,347.7,207.58124077403642
1986-07-19,347.6,207.01852157727876
1986-07-26,347.4,206.87580006993238
1986-08-02,346.6,206.71510549109357
1986-08-09,346.2,206.2412724552525
1986-08-16,345.5,206.0244788735352
1986-08-23,345.6,205.5996767024713
1986-08-30,345.2,205.64590220890366
1986-09-06,345.0,205.44598594942156
1986-09-13,345.3,205.3870710989677
1986-09-20,344.4,205.61807708987024
1986-09-27,344.5,204.94683390846305
1986-10-04,343.9,204.97267852661898
1986-10-11,344.1,204.6656026206466
1986-10-18,343.9,204.82425741992242
1986-10-25,344.5,204.75524321502024
1986-11-01,345.1,205.1388195781217
1986-11-08,345.3,205.4348043179484
1986-11-15,345.6,205.64649665787394
1986-11-22,345.7,205.72452749230794
1986-11-29,346.4,205.8584593267397
1986-12-06,346.9,206.27723119189665
1986-12-13,346.7,206.46678212507516
1986-12-20,346.9,206.31707021503362
1986-12-27,347.0,206.5273515960224
1987-01-03,347.6,206.54322147078514
1987-01-10,348.3,206.81242629102408
1987-01-17,348.2,207.21076701974215
1987-01-24,347.9,207.08941139785153
1987-01-31,348.0,206.81561639940938
1987-02-07,347.9,206.9084317308264
1987-02-14,348.2,206.90829465389623
1987-02-21,348.5,207.04691479760692
1987-02-28,349.4,207.26618651688028
1987-03-07,348.8,207.7771594907613
1987-03-14,349.2,207.40968093107458
1987-03-21,349.7,207.65893611189898
1987-03-28,350.2,208.0709323775034
1987-04-04,350.8,208.4089992923913
1987-04-11,350.2,208.69406580925082
1987-04-18,351.1,208.37275300193204
1987-04-25,351.3,208.8961638816643
1987-05-02,351.4,208.98118685099624
1987-05-09,352.0,208.97820474918223
1987-05-16,351.7,209.3362352294905
1987-05-23,351.9,209.151725296844
1987-05-30,351.7,209.24156161950316
1987-06-06,351.6,209.01722556869578
1987-06-13,351.1,208.8291876467156
1987-06-20,351.0,208.5387864836167
1987-06-27,350.9,208.4921518401259
1987-07-04,349.7,208.5958864916773
1987-07-11,349.8,207.86248676597506
1987-07-18,348.8,207.99909357191294
1987-07-25,349.5,207.4887338510869
1987-08-01,349.0,207.90415384443253
1987-08-08,348.1,207.60991391969037
1987-08-15,348.6,207.03767563939454
1987-08-22,348.0,207.47081258020336
1987-08-29,346.7,206.99768016735916
1987-09-05,347.0,206.21470670621133
1987-09-12,346.6,206.49851593076912
1987-09-19,346.2,206.2504399260191
1987-09-26,345.8,205.96761961353573
1987-10-03,345.7,205.7450858113066
1987-10-10,346.3,205.7246099122578
1987-10-17,346.5,206.12716814278429
1987-10-24,346.8,206.26829139140446
1987-10-31,346.9,206.5045482253818
1987-11-07,347.3,206.63547580458166
1987-11-14,347.6,206.79245958615323
1987-11-21,348.1,206.94404269925968
1987-11-28,348.7,207.30926954872808
1987-12-05,348.6,207.7059160505641
1987-12-12,348.8,207.66351105869023
1987-12-19,349.1,207.8339469755991
1987-12-26,349.2,208.0853585057017
1988-01-02,349.7,208.08100497627166
1988-01-09,350.2,208.28898414536087
1988-01-16,350.2,208.5024580358095
1988-01-23,350.7,208.6418585954947
1988-01-30,351.2,208.8627761525011
1988-02-06,351.8,209.14518211831026
1988-02-13,351.3,209.49127124587892
1988-02-20,351.5,209.26860075826957
1988-02-27,352.5,209.258226675852
1988-03-05,352.8,209.8552815600305
1988-03-12,351.8,210.12636068604417
1988-03-19,351.7,209.60997816820847
1988-03-26,352.2,209.58067656779116
1988-04-02,353.1,209.86110613623768
1988-04-09,353.5,210.53293239473533
1988-04-16,353.1,210.64753635649637
1988-04-23,354.0,210.48111025213728
1988-04-30,354.2,211.05922359378573
1988-05-07,353.7,211.22355134511628
1988-05-14,354.3,210.9434870073844
1988-05-21,354.5,211.31887551844292
1988-05-28,354.2,211.50868461812806
1988-06-04,354.1,211.24220625897925
1988-06-11,354.2,211.0887148630634
1988-06-18,353.6,211.16089885571415
1988-06-25,353.1,210.80481016509034
1988-07-02,353.0,210.51708467726584
1988-07-09,352.5,210.5763671510287
1988-07-16,352.6,210.23291894951174
1988-07-23,351.9,210.3492678565973
1988-07-30,351.1,209.9581014343778
1988-08-06,350.9,209.65559361455334
1988-08-13,350.3,209.4304296156909
1988-08-20,350.4,209.02947908181605
1988-08-27,349.6,209.05521982926356
1988-09-03,349.3,208.6742650465089
1988-09-10,348.7,208.43277115369622
1988-09-17,348.9,208.19711687865993
1988-09-24,348.1,208.436975002145
1988-10-01,348.8,208.0218959509621
1988-10-08,348.8,208.4746991539791
1988-10-15,348.6,208.35798578980885
1988-10-22,349.4,208.25164700282474
1988-10-29,349.2,208.62434662841935
1988-11-05,349.7,208.47714964919848
1988-11-12,349.8,208.79238220419572
1988-11-19,350.1,208.82921685077304
1988-11-26,350.4,209.0805272724387
1988-12-03,350.5,209.25083906140398
1988-12-10,351.0,209.19469539488364
1988-12-17,351.6,209.41519110293135
1988-12-24,351.3,209.67964797367262
1988-12-31,352.4,209.47591569534015
1989-01-07,352.7,210.22948455961662
1989-01-14,352.9,210.4474155132276
1989-01-21,352.5,210.5928787235961
1989-01-28,353.0,210.25647511910967
1989-02-04,352.8,210.7341624080839
1989-02-11,352.6,210.6120426709198
1989-02-18,353.2,210.6733111211572
1989-02-25,353.4,210.96825451268452
1989-03-04,353.1,211.0456660266443
1989-03-11,353.4,211.06064063841436
1989-03-18,353.5,211.16001608997016
1989-03-25,354.4,211.25141902652206
1989-04-01,354.5,211.7660536309362
1989-04-08,355.0,211.76504770545938
1989-04-15,355.4,212.22712867520573
1989-04-22,356.0,212.3918188463949
1989-04-29,355.9,212.81912647151472
1989-05-06,355.3,212.841949916326
1989-05-13,355.8,212.40606480716536
1989-05-20,355.6,212.56377291035125
1989-05-27,355.7,212.31022491805652
1989-06-03,355.8,212.3102561579709
1989-06-10,355.0,212.38695600812733
1989-06-17,354.8,211.93211416791513
1989-06-24,354.9,211.79793567485265
1989-07-01,354.5,211.8500376810038
1989-07-08,354.7,211.68309123288233
1989-07-15,353.8,211.86070270626257
1989-07-22,353.1,211.3491092731482
1989-07-29,353.2,210.8828367392902
1989-08-05,352.6,211.00115469771143
1989-08-12,352.2,210.65474542351808
1989-08-19,351.1,210.35865778747726
1989-08-26,350.4,209.65539059669885
1989-09-02,350.7,209.32753917858162
1989-09-09,350.2,209.6459428257754
1989-09-16,349.4,209.30621332084309
1989-09-23,349.3,208.6703582092682
1989-09-30,349.7,208.6544179880427
1989-10-07,349.9,208.82667327607743
1989-10-14,349.7,209.00161063813937
1989-10-21,350.2,208.85341384231177
1989-10-28,350.4,209.32063372829845
1989-11-04,350.6,209.44905206619902
1989-11-11,351.2,209.63676586878256
1989-11-18,351.6,209.90563683893626
1989-11-25,351.4,209.93418998105395
1989-12-02,352.0,209.82433981493412
1989-12-09,352.1,210.20398704669176
1989-12-16,352.4,210.31800951936245
1989-12-23,352.5,210.4564736603383
1989-12-30,353.4,210.41958577249002
1990-01-06,353.4,210.8395486193014
1990-01-13,353.5,210.88103418790425
1990-01-20,353.8,210.99430600736127
1990-01-27,353.9,211.10862413273156
1990-02-03,354.1,211.12902153621025
1990-02-10,355.0,211.19440762804166
1990-02-17,354.8,211.59226706682557
1990-02-24,354.7,211.48720073747933
1990-03-03,355.7,211.49065194622537
1990-03-10,354.9,212.0739007179205
1990-03-17,355.8,211.4872152950717
1990-03-24,355.1,212.01234115381294
1990-03-31,355.9,211.69467285560972
1990-04-07,356.1,212.33441581023968
1990-04-14,355.9,212.47459809568426
1990-04-21,356.6,212.29542751853208
1990-04-28,356.1,212.5665093589993
1990-05-05,357.3,212.15056415193163
1990-05-12,357.0,212.86389758566764
1990-05-19,356.9,212.70082999293282
1990-05-26,357.1,212.6600779872638
1990-06-02,357.0,212.76035467735534
1990-06-09,356.6,212.58461301949822
1990-06-16,355.6,212.22637882476855
1990-06-23,355.5,211.63742815209287
1990-06-30,355.7,211.5155855609443
1990-07-07,355.5,211.73344822656009
1990-07-14,354.0,211.50402977004717
1990-07-21,354.5,210.73056211432248
1990-07-28,354.7,210.98057490065554
1990-08-04,353.5,211.1173140757579
1990-08-11,353.2,210.4140512204557
1990-08-18,352.9,210.20825065421627
1990-08-25,352.0,209.87723944086918
1990-09-01,350.9,209.30105978688786
1990-09-08,350.7,208.7552443015904
1990-09-15,351.3,208.5391848059608
1990-09-22,350.9,208.76102661991303
1990-09-29,350.9,208.50461110764078
1990-10-06,351.1,208.47368207773508
1990-10-13,351.0,208.49671894588008
1990-10-20,351.4,208.38027599227257
1990-10-27,351.4,208.58419506105227
1990-11-03,352.1,208.55322947629236
1990-11-10,352.6,208.9854375129695
1990-11-17,353.0,209.33843725689368
1990-11-24,353.1,209.6074678747816
1990-12-01,353.6,209.693099029924
1990-12-08,354.0,210.11910975158875
1990-12-15,353.8,210.44125749346415
1990-12-22,354.5,210.10279448195223
1990-12-29,354.8,210.49555734368013
1991-01-05,354.2,210.55731607939137
1991-01-12,354.7,210.14563084458106
1991-01-19,354.8,210.5034613844443
1991-01-26,355.0,210.54837242513864
1991-02-02,355.2,210.63624323039102
1991-02-09,355.2,210.8550160951066
1991-02-16,356.4,210.74223274948565
1991-02-23,355.8,211.45519667322665
1991-03-02,356.4,211.13635358763992
1991-03-09,357.2,211.4981636904833
1991-03-16,357.6,211.89091804964684
1991-03-23,356.9,212.1292254823984
1991-03-30,357.9,211.7697888955511
1991-04-06,358.3,212.39658264354355
1991-04-13,357.8,212.66040950047443
1991-04-20,359.1,212.3834681026896
1991-04-27,359.2,213.17360747957542
1991-05-04,359.1,213.14051291939663
1991-05-11,358.9,213.0573302554165
1991-05-18,360.0,212.96964308239214
1991-05-25,359.0,213.39605489220088
1991-06-01,358.5,212.85284323963947
1991-06-08,358.4,212.57815007429886
1991-06-15,358.2,212.43683659598028
1991-06-22,358.1,212.26086033848446
1991-06-29,357.7,212.18557224126022
1991-07-06,357.2,211.9765798631982
1991-07-13,356.5,211.64852786468245
1991-07-20,355.2,211.3160530977797
1991-07-27,355.3,210.56703751871473
1991-08-03,354.8,210.5680446632737
1991-08-10,354.6,210.23270601934837
1991-08-17,353.7,210.1297744911106
1991-08-24,353.0,209.64440254348074
1991-08-31,353.2,209.27540370414397
1991-09-07,353.0,209.38808417276866
1991-09-14,352.1,209.2792963013343
1991-09-21,351.8,208.7374137232302
1991-09-28,351.6,208.61906296762504
1991-10-05,351.7,208.4250946289021
1991-10-12,352.1,208.53030783086115
1991-10-19,352.5,208.63137760113116
1991-10-26,352.7,208.90520507306883
1991-11-02,353.4,209.04442103424336
1991-11-09,353.7,209.46439297285005
1991-11-16,353.5,209.48444727307523
1991-11-23,353.8,209.48195157833257
1991-11-30,354.3,209.729332414212
1991-12-07,354.5,210.03124103919342
1991-12-14,354.9,210.18564408899826
1991-12-21,355.2,210.35519042765983
1991-12-28,355.5,210.5736109141685
1992-01-04,355.6,210.8706174502026
1992-01-11,356.0,210.84226103097427
1992-01-18,356.1,211.2842178422041
1992-01-25,355.9,211.3114481701894
1992-02-01,356.0,211.25350376066007
1992-02-08,356.7,211.25154545202344
1992-02-15,357.3,211.70082587448368
1992-02-22,356.9,211.96528042030943
1992-02-29,356.5,211.67585586928948
1992-03-07,357.3,211.41871257329166
1992-03-14,357.8,211.84952595251065
1992-03-21,358.1,212.1314187049862
1992-03-28,358.4,212.38461516976716
1992-04-04,358.5,212.46883377822212
1992-04-11,358.9,212.43915229021056
1992-04-18,359.7,212.68268173432818
1992-04-25,359.2,213.1203675089903
1992-05-02,359.6,212.74508632978385
1992-05-09,359.7,212.99498878902924
1992-05-16,358.6,213.0126612748551
1992-05-23,359.6,212.3778717895774
1992-05-30,360.2,212.97488978421535
1992-06-06,360.0,213.3197986665317
1992-06-13,359.4,213.1946806696963
1992-06-20,358.7,212.9114237008024
1992-06-27,358.4,212.5899815380857
1992-07-04,358.4,212.39801121638888
1992-07-11,357.2,212.32076364866626
1992-07-18,356.3,211.48741677850552
1992-07-25,356.1,210.77989841700196
1992-08-01,354.9,210.5717017206694
1992-08-08,355.3,209.78777774303805
1992-08-15,355.3,210.02383757687238
1992-08-22,354.5,209.88279716481978
1992-08-29,354.3,209.51002400491953
1992-09-05,353.5,209.46979068585262
1992-09-12,353.6,209.08317846273647
1992-09-19,352.3,209.10471169663006
1992-09-26,352.7,208.34301179121104
1992-10-03,353.6,208.51195946731536
1992-10-10,353.3,209.16819518473548
1992-10-17,353.2,208.89721830504496
1992-10-24,353.5,208.7986964058544
1992-10-31,353.5,209.08545259648662
1992-11-07,353.9,209.2721885049427
1992-11-14,353.8,209.5053090190236
1992-11-21,354.5,209.41424145209788
1992-11-28,354.6,209.64620655682432
1992-12-05,354.8,209.8344904580637
1992-12-12,355.3,209.9776041214131
1992-12-19,355.4,210.13630855987546
1992-12-26,355.9,210.2616603268862
1993-01-02,356.2,210.60770142303915
1993-01-09,356.9,210.7611214513025
1993-01-16,356.7,211.13928372363407
1993-01-23,356.6,211.07404312299678
1993-01-30,357.0,211.0315890230329
1993-02-06,356.6,211.3081015461857
1993-02-13,357.2,211.16008865113147
1993-02-20,357.3,211.6095778976374
1993-02-27,357.6,211.72661638054782
1993-03-06,358.3,211.95051273335432
1993-03-13,358.5,212.27464887907087
1993-03-20,358.1,212.3109894415444
1993-03-27,358.8,212.1323786453947
1993-04-03,359.1,212.60091885377824
1993-04-10,358.8,212.8197824843484
1993-04-17,359.4,212.70280852358496
1993-04-24,360.0,213.02125827258172
1993-05-01,359.6,213.4236275299985
1993-05-08,359.7,213.1094614540863
1993-05-15,360.7,213.17413996459845
1993-05-22,360.6,213.843839410843
1993-05-29,360.3,213.73307457575197
1993-06-05,359.7,213.6995426707642
1993-06-12,359.9,213.42459863280592
1993-06-19,359.3,213.6475066693874
1993-06-26,359.1,213.27166993929436
1993-07-03,357.9,213.04749873148256
1993-07-10,358.0,212.27510449417815
1993-07-17,358.1,212.37647951705154
1993-07-24,356.6,212.41555428954806
1993-07-31,356.5,211.56965667717498
1993-08-07,355.8,211.52094079597833
1993-08-14,355.9,211.05670926448823
1993-08-21,354.9,211.1867754111677
1993-08-28,354.7,210.688156263663
1993-09-04,354.3,210.51324507273773
1993-09-11,353.2,210.31163814438932
1993-09-18,353.8,209.66338270782583
1993-09-25,353.8,210.0444486822967
1993-10-02,353.8,210.03664062237954
1993-10-09,353.8,209.94268951506479
1993-10-16,354.0,210.04840379688125
1993-10-23,354.4,210.09013440685027
1993-10-30,354.3,210.26483743148887
1993-11-06,354.7,210.25405772592066
1993-11-13,355.1,210.5075483359088
1993-11-20,355.6,210.68784555776298
1993-11-27,356.0,210.93852950452697
1993-12-04,356.2,211.16662719271415
1993-12-11,356.5,211.25392102921649
1993-12-18,356.9,211.48241050352024
1993-12-25,357.5,211.63509406965096
1994-01-01,358.1,212.02234312058727
1994-01-08,358.1,212.4971332319284
1994-01-15,358.4,212.51223539637067
1994-01-22,358.3,212.62561339075944
1994-01-29,358.7,212.5113855046263
1994-02-05,358.4,212.75466034033172
1994-02-12,358.6,212.52784428379047
1994-02-19,359.0,212.74043945419072
1994-02-26,359.6,212.84241067688103
1994-03-05,358.7,213.32533288823282
1994-03-12,359.8,212.6334586522187
1994-03-19,360.4,213.29038298672245
1994-03-26,360.8,213.5691600713826
1994-04-02,360.6,213.87067381429074
1994-04-09,361.0,213.69262128854749
1994-04-16,361.0,213.84764119996188
1994-04-23,361.3,213.8221393263007
1994-04-30,362.2,213.9713136735184
1994-05-07,361.6,214.366186413597
1994-05-14,361.4,214.04027512438014
1994-05-21,361.7,213.74082821252927
1994-05-28,361.9,214.00905351094704
1994-06-04,361.0,214.1042986453293
1994-06-11,361.0,213.63577415377787
1994-06-18,360.9,213.5907322898938
1994-06-25,360.7,213.47124925988305
1994-07-02,360.2,213.40013037049098
1994-07-09,359.9,213.056319888673
1994-07-16,359.4,212.76024943259796
1994-07-23,359.0,212.45371866692253
1994-07-30,358.8,212.11043844649365
1994-08-06,358.1,211.9894704048312
1994-08-13,357.5,211.67289086742727
1994-08-20,357.6,211.38509099558496
1994-08-27,356.3,211.44522987542067
1994-09-03,356.4,210.652800970828
1994-09-10,356.4,210.68904206610344
1994-09-17,355.4,210.64122616142055
1994-09-24,355.5,210.06785670263227
1994-10-01,355.4,210.11601532042687
1994-10-08,355.8,210.0273878840298
1994-10-15,356.0,210.28764146450385
1994-10-22,356.3,210.2562632096433
1994-10-29,356.6,210.58299922313319
1994-11-05,356.9,210.8102592613217
1994-11-12,357.4,210.88572701222398
1994-11-19,357.9,211.19435550056872
1994-11-26,358.1,211.40967411440576
1994-12-03,358.4,211.4892289888669
1994-12-10,359.1,211.60209578211078
1994-12-17,359.2,212.10398534472384
1994-12-24,359.1,212.0199303346882
1994-12-31,359.5,211.93335082945705
1995-01-07,359.6,212.0496711071735
1995-01-14,360.2,212.10813738557584
1995-01-21,360.1,212.44430928421872
1995-01-28,360.0,212.27880529040144
1995-02-04,360.6,212.32678537150946
1995-02-11,361.0,212.8040435903113
1995-02-18,360.8,213.00172990261788
1995-02-25,361.3,212.9208745170228
1995-03-04,362.2,213.2097140161231
1995-03-11,361.2,213.76797206921813
1995-03-18,360.9,213.2828818915259
1995-03-25,362.0,213.0827338454917
1995-04-01,363.8,213.8771464067593
1995-04-08,363.4,214.93553179275202
1995-04-15,363.3,214.68851524767626
1995-04-22,362.8,214.77021405549252
1995-04-29,363.5,214.4908553452917
1995-05-06,363.2,214.75845972276363
1995-05-13,364.1,214.59531993838146
1995-05-20,364.1,215.0391809461453
1995-05-27,363.4,214.91448572910556
1995-06-03,363.9,214.42378751433964
1995-06-10,363.4,214.74824354289882
1995-06-17,362.9,214.36474096896794
1995-06-24,362.8,213.95964658080547
1995-07-01,362.5,213.8711644658934
1995-07-08,362.2,213.7215102645135
1995-07-15,361.9,213.48928189321015
1995-07-22,361.5,213.21129916431298
1995-07-29,360.9,212.8083472182621
1995-08-05,360.4,212.39013203166795
1995-08-12,359.2,212.15345516479212
1995-08-19,358.7,211.5086119313786
1995-08-26,359.2,211.26784779024402
1995-09-02,357.3,211.554700947078
1995-09-09,358.5,210.42440230085703
1995-09-16,358.5,211.2394800592725
1995-09-23,358.2,211.17432925223272
1995-09-30,357.5,211.0216349204381
1995-10-07,357.6,210.4613176907356
1995-10-14,357.6,210.5724900153943
1995-10-21,358.0,210.5386617874886
1995-10-28,358.2,210.69198942986182
1995-11-04,359.1,210.86995197598185
1995-11-11,359.4,211.3266093545695
1995-11-18,359.6,211.44156322871078
1995-11-25,359.8,211.67682461032473
1995-12-02,360.1,211.7183727289985
1995-12-09,360.4,211.84917235199347
1995-12-16,360.5,211.97792826494245
1995-12-23,360.8,212.09678833636693
1995-12-30,361.7,212.13909495906802
1996-01-06,361.8,212.77287463529208
1996-01-13,362.0,212.81462309548985
1996-01-20,362.1,212.91085811887953
1996-01-27,362.2,212.9036070126115
1996-02-03,362.6,212.95269816303642
1996-02-10,363.1,213.30297767722354
1996-02-17,363.0,213.61894160620704
1996-02-24,364.0,213.48900109181693
1996-03-02,363.8,214.0629494546182
1996-03-09,363.6,213.98303343461168
1996-03-16,364.1,213.86943281502573
1996-03-23,364.5,214.15013452065995
1996-03-30,364.3,214.43547748914582
1996-04-06,364.5,214.34255899052917
1996-04-13,364.8,214.3817302894215
1996-04-20,364.4,214.4181115629999
1996-04-27,365.1,214.2156481782422
1996-05-04,364.9,214.7749564873418
1996-05-11,365.3,214.59340163277182
1996-05-18,365.7,214.82282575397764
1996-05-25,365.4,215.16438185766552
1996-06-01,364.8,215.1148544050734
1996-06-08,365.1,214.75974709664916
1996-06-15,365.2,215.03347649220404
1996-06-22,365.0,215.14977404000757
1996-06-29,364.3,214.98808786022994
1996-07-06,364.1,214.4166769888859
1996-07-13,363.7,214.22846992176613
1996-07-20,363.3,214.01616212162156
1996-07-27,362.8,213.80760623418738
1996-08-03,361.7,213.46993789280904
1996-08-10,362.1,212.74561039585487
1996-08-17,361.2,212.8655875028511
1996-08-24,360.8,212.19956247704783
1996-08-31,360.8,211.9504034680412
1996-09-07,359.8,211.83229842378648
1996-09-14,359.8,211.23116547455683
1996-09-21,359.0,211.17131690916352
1996-09-28,359.0,210.65935456846273
1996-10-05,359.4,210.8187571455156
1996-10-12,359.5,211.06237683523784
1996-10-19,359.8,211.09661036635723
1996-10-26,359.8,211.26361017888624
1996-11-02,359.9,211.153085887937
1996-11-09,360.5,211.31352208269203
1996-11-16,360.7,211.7371083141336
1996-11-23,361.2,211.81720867925424
1996-11-30,361.4,212.1344052919245
1996-12-07,361.9,212.2040369624886
1996-12-14,362.6,212.53375805470708
1996-12-21,362.4,212.8530351008228
1996-12-28,362.6,212.75309540353018
1997-01-04,362.9,212.98569064140946
1997-01-11,363.0,213.19916173698266
1997-01-18,363.1,213.21490503294876
1997-01-25,363.5,213.34613778140655
1997-02-01,363.2,213.73242850613204
1997-02-08,364.1,213.60724855862037
1997-02-15,364.0,214.15454110958632
1997-02-22,364.2,214.03437473508492
1997-03-01,364.5,214.18704766227947
1997-03-08,364.1,214.51121766814396
1997-03-15,364.1,214.11995165556587
1997-03-22,364.7,214.19324836220315
1997-03-29,365.4,214.5643327527572
1997-04-05,365.8,215.0978345036138
1997-04-12,366.2,215.32823937740466
1997-04-19,366.6,215.40596018988583
1997-04-26,366.7,215.79531799419794
1997-05-03,366.7,215.76836427713408
1997-05-10,366.8,215.82838829377164
1997-05-17,367.0,215.87882052247758
1997-05-24,366.6,215.99585155030658
1997-05-31,366.3,215.7661733395542
1997-06-07,365.7,215.54523338446236
1997-06-14,365.6,215.19922717374257
1997-06-21,365.5,215.16230280022458
1997-06-28,365.1,215.16242284235398
1997-07-05,365.0,214.93179945561812
1997-07-12,364.6,214.895701367503
1997-07-19,364.1,214.75531520661144
1997-07-26,363.8,214.38766357089156
1997-08-02,363.3,214.21292436315926
1997-08-09,363.3,213.94879780172718
1997-08-16,362.6,214.02645553191056
1997-08-23,361.5,213.60168687119122
1997-08-30,361.6,212.94913803765542
1997-09-06,360.6,212.9832670177458
1997-09-13,360.2,212.47628621981124
1997-09-20,360.0,212.2121983160162
1997-09-27,359.8,212.143595261005
1997-10-04,360.5,212.01595462857009
1997-10-11,360.4,212.43826798210108
1997-10-18,361.0,212.2865386159439
1997-10-25,361.1,212.650792021859
1997-11-01,361.7,212.708568565503
1997-11-08,362.1,212.95729852910944
1997-11-15,362.0,213.14176549947672
1997-11-22,362.6,213.04772657803508
1997-11-29,363.5,213.29307373389497
1997-12-06,363.9,213.74178645130405
1997-12-13,363.9,214.09200369922024
1997-12-20,364.2,214.01475501743886
1997-12-27,365.0,214.13050416864198
1998-01-03,365.2,214.505822085295
1998-01-10,365.3,214.7178757291559
1998-01-17,365.3,214.84674134141815
1998-01-24,365.3,214.87060758779305
1998-01-31,365.6,214.87692564053995
1998-02-07,366.0,215.0200351093242
1998-02-14,365.5,215.23870442227653
1998-02-21,366.0,214.8881428167631
1998-02-28,367.3,215.2375128734201
1998-03-07,367.0,216.0694274515822
1998-03-14,366.6,215.95787458334644
1998-03-21,367.4,215.8715417109071
1998-03-28,368.5,216.40457935833973
1998-04-04,368.6,217.11216898975186
1998-04-11,368.6,217.24744633803184
1998-04-18,368.0,217.13179559869337
1998-04-25,368.9,216.77215053352384
1998-05-02,369.1,217.1987128161836
1998-05-09,368.8,217.43700672837227
1998-05-16,368.5,217.22003100711012
1998-05-23,369.6,217.17301506483594
1998-05-30,369.7,217.91262929736445
1998-06-06,369.4,217.93121158193432
1998-06-13,368.8,217.62672909491738
1998-06-20,368.5,217.18242779488625
1998-06-27,368.3,217.08033188513042
1998-07-04,368.0,216.93623418977575
1998-07-11,367.5,216.64513780756926
1998-07-18,367.6,216.32828442926984
1998-07-25,367.3,216.5152373791635
1998-08-01,366.8,216.45593014391952
1998-08-08,366.4,216.12044868249805
1998-08-15,365.6,215.90355732252462
1998-08-22,365.6,215.46951325302697
1998-08-29,364.2,215.35857586651642
1998-09-05,364.7,214.4786066801142
1998-09-12,363.9,214.74820067672644
1998-09-19,363.5,214.29850459072776
1998-09-26,363.6,214.02023199145265
1998-10-03,364.0,213.97542796671354
1998-10-10,364.1,214.23974347769837
1998-10-17,364.4,214.2515929257735
1998-10-24,364.4,214.33950071151415
1998-10-31,364.7,214.24759595154396
1998-11-07,365.0,214.41087257694917
1998-11-14,365.4,214.69970185375317
1998-11-21,365.8,214.92661090530925
1998-11-28,366.0,215.2470952866134
1998-12-05,366.4,215.19863542006672
1998-12-12,366.7,215.3757358406583
1998-12-19,367.3,215.46138660286218
1998-12-26,367.3,215.8007949638897
1999-01-02,367.5,215.85855957452623
1999-01-09,367.8,215.93757456322396
1999-01-16,367.8,216.02423768767252
1999-01-23,368.3,216.09531814392778
1999-01-30,369.2,216.33815820587827
1999-02-06,369.1,216.89860006384146
1999-02-13,368.8,216.78872526899008
1999-02-20,369.0,216.64750975813288
1999-02-27,368.5,216.7387437215803
1999-03-06,368.1,216.4983805583668
1999-03-13,369.5,216.304955889937
1999-03-20,370.2,217.31155109882505
1999-03-27,370.6,217.72553801896518
1999-04-03,371.1,217.8923881690636
1999-04-10,371.5,218.10530437476314
1999-04-17,371.0,218.30050559363147
1999-04-24,370.3,218.02865416686646
1999-05-01,370.8,217.55511729071918
1999-05-08,371.3,217.96903985612258
1999-05-15,371.0,218.28406371853916
1999-05-22,370.8,218.0307872969035
1999-05-29,370.3,217.87606580314304
1999-06-05,370.9,217.52818726926998
1999-06-12,370.3,217.9015573135915
1999-06-19,369.9,217.46465429227527
1999-06-26,369.9,217.32080161573387
1999-07-03,369.4,217.2940784146013
1999-07-10,370.1,216.97628243847564
1999-07-17,369.5,217.4655186850145
1999-07-24,368.6,217.04938328638687
1999-07-31,367.4,216.50928044657357
1999-08-07,367.6,215.92369648137495
1999-08-14,366.7,216.0745322223208
1999-08-21,366.4,215.55656894305883
1999-08-28,366.1,215.34083929167218
1999-09-04,364.1,215.0862712879384
1999-09-11,364.7,214.01743196631125
1999-09-18,365.2,214.36542387090415
1999-09-25,364.7,214.80777322239376
1999-10-02,364.5,214.45648111618098
1999-10-09,365.0,214.43060257496288
1999-10-16,364.9,214.71520381735087
1999-10-23,365.6,214.68646244993715
1999-10-30,365.7,215.19771559807302
1999-11-06,366.2,215.29083069388895
1999-11-13,366.7,215.6510239702752
1999-11-20,366.6,215.83380424771045
1999-11-27,367.1,215.7392516331256
1999-12-04,367.4,216.19260330173805
1999-12-11,368.0,216.35541807072494
1999-12-18,368.0,216.7393152930008
1999-12-25,368.2,216.7270835605338
2000-01-01,368.6,216.8004652088243
2000-01-08,368.5,216.92841079398733
2000-01-15,369.0,216.78278016252062
2000-01-22,369.8,217.20897293327872
2000-01-29,369.2,217.68304338551283
2000-02-05,369.1,217.23388273785022
2000-02-12,369.6,217.1060778325376
2000-02-19,369.3,217.47158497901097
2000-02-26,369.5,217.22054873388316
2000-03-04,370.0,217.2936473465769
2000-03-11,370.0,217.5098998265629
2000-03-18,370.9,217.41546505998977
2000-03-25,370.7,218.07914465296412
2000-04-01,370.9,217.94857793605058
2000-04-08,371.7,218.04446491718687
2000-04-15,371.8,218.47935619516943
2000-04-22,372.0,218.59279016155418
2000-04-29,371.3,218.71740051105436
2000-05-06,371.2,218.31932612787045
2000-05-13,371.7,218.26959106667425
2000-05-20,371.9,218.54279194076074
2000-05-27,371.8,218.62672530541784
2000-06-03,371.9,218.4366076462811
2000-06-10,371.6,218.45972427926134
